file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\91768\Desktop\ood ass 2\6 proj\Album-master\album\src\main\java\com\yanzhenjie\album\mvp\BaseView.java,com.yanzhenjie.album.mvp.BaseView$OnDialogClickListener,interface,0,0,0,0,1,1,0,0,0,0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
C:\Users\91768\Desktop\ood ass 2\6 proj\Album-master\album\src\main\java\com\yanzhenjie\album\api\widget\Widget.java,com.yanzhenjie.album.api.widget.Widget$ButtonStyle,innerclass,8,8,0,8,9,1,0,7,0,0.59375,0.23809524,0.2857143,8,2,6,1,1,0,7,0,0,0,4,1,1,3,0,0,1,0,1,58,5,0,1,0,0,0,1,6,0,4,0,1,1,0,35,9,0
C:\Users\91768\Desktop\ood ass 2\6 proj\Album-master\sample\src\main\java\com\yanzhenjie\album\sample\MediaLoader.java,com.yanzhenjie.album.sample.MediaLoader,class,4,6,2,4,2,1,0,9,1,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,1
C:\Users\91768\Desktop\ood ass 2\6 proj\Album-master\album\src\main\java\com\yanzhenjie\album\app\album\NullView.java,com.yanzhenjie.album.app.album.NullView,class,15,16,1,15,13,3,0,27,3,0.6,0.4,0.6666667,6,0,6,0,0,0,6,0,0,0,5,0,0,5,0,0,0,0,8,69,0,0,4,0,0,0,2,12,0,11,2,0,0,0,52,0,0
C:\Users\91768\Desktop\ood ass 2\6 proj\Album-master\album\src\main\java\com\yanzhenjie\album\app\Contract.java,com.yanzhenjie.album.app.Contract$AlbumPresenter,interface,3,3,0,3,6,1,0,0,15,0,0,0,6,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,0
C:\Users\91768\Desktop\ood ass 2\6 proj\Album-master\album\src\main\java\com\yanzhenjie\album\AlbumConfig.java,com.yanzhenjie.album.AlbumConfig$Builder,innerclass,4,4,0,4,4,1,0,0,6,0.75,0,0,4,0,3,1,0,0,3,0,0,0,2,0,0,2,0,0,0,0,0,17,3,0,0,0,0,0,0,2,0,2,0,0,0,0,15,25,0
C:\Users\91768\Desktop\ood ass 2\6 proj\Album-master\album\src\main\java\com\yanzhenjie\album\widget\photoview\PhotoViewAttacher.java,com.yanzhenjie.album.widget.photoview.PhotoViewAttacher$Anonymous1,anonymous,3,3,0,3,7,1,0,5,1,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,19,4,0,2,0,0,0,0,0,0,0,2,0,0,0,37,-1,0
C:\Users\91768\Desktop\ood ass 2\6 proj\Album-master\album\src\main\java\com\yanzhenjie\album\app\album\data\ThumbnailBuildTask.java,com.yanzhenjie.album.app.album.data.ThumbnailBuildTask,class,5,6,1,5,7,2,0,7,0,0.41666666,0.6666667,1,4,0,1,0,3,0,4,0,0,0,3,0,0,3,0,0,0,0,0,32,1,1,2,0,0,0,0,4,0,4,2,0,1,0,27,1,0
C:\Users\91768\Desktop\ood ass 2\6 proj\Album-master\sample\src\main\java\com\yanzhenjie\album\sample\app\DefineStyleActivity.java,com.yanzhenjie.album.sample.app.DefineStyleActivity$Anonymous2,anonymous,3,3,0,3,2,1,0,3,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6,-1,0
C:\Users\91768\Desktop\ood ass 2\6 proj\Album-master\sample\src\main\java\com\yanzhenjie\album\sample\app\DefineStyleActivity.java,com.yanzhenjie.album.sample.app.DefineStyleActivity$Anonymous3,anonymous,1,1,0,1,1,1,0,2,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,0
C:\Users\91768\Desktop\ood ass 2\6 proj\Album-master\album\src\main\java\com\yanzhenjie\album\api\BasicCameraWrapper.java,com.yanzhenjie.album.api.BasicCameraWrapper,class,4,6,2,4,5,1,0,0,10,0.8,0,0,5,0,5,0,0,0,5,1,2,0,4,0,0,0,0,4,0,0,0,22,3,0,0,0,0,0,0,4,0,4,0,0,0,0,28,1025,0
C:\Users\91768\Desktop\ood ass 2\6 proj\Album-master\sample\src\main\java\com\yanzhenjie\album\sample\app\DefineStyleActivity.java,com.yanzhenjie.album.sample.app.DefineStyleActivity$Anonymous1,anonymous,2,2,0,2,1,1,0,1,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-1,0
C:\Users\91768\Desktop\ood ass 2\6 proj\Album-master\sample\src\main\java\com\yanzhenjie\album\sample\app\VideoActivity.java,com.yanzhenjie.album.sample.app.VideoActivity$Anonymous4,anonymous,3,3,0,3,2,1,0,3,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6,-1,0
C:\Users\91768\Desktop\ood ass 2\6 proj\Album-master\sample\src\main\java\com\yanzhenjie\album\sample\app\VideoActivity.java,com.yanzhenjie.album.sample.app.VideoActivity$Anonymous3,anonymous,1,1,0,1,1,1,0,2,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,0
C:\Users\91768\Desktop\ood ass 2\6 proj\Album-master\sample\src\main\java\com\yanzhenjie\album\sample\app\VideoActivity.java,com.yanzhenjie.album.sample.app.VideoActivity$Anonymous2,anonymous,3,3,0,3,2,1,0,3,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6,-1,0
C:\Users\91768\Desktop\ood ass 2\6 proj\Album-master\sample\src\main\java\com\yanzhenjie\album\sample\app\VideoActivity.java,com.yanzhenjie.album.sample.app.VideoActivity$Anonymous1,anonymous,2,2,0,2,1,1,0,1,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-1,0
C:\Users\91768\Desktop\ood ass 2\6 proj\Album-master\sample\src\main\java\com\yanzhenjie\album\sample\app\AlbumActivity.java,com.yanzhenjie.album.sample.app.AlbumActivity$Anonymous4,anonymous,3,3,0,3,2,1,0,3,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6,-1,0
C:\Users\91768\Desktop\ood ass 2\6 proj\Album-master\sample\src\main\java\com\yanzhenjie\album\sample\app\AlbumActivity.java,com.yanzhenjie.album.sample.app.AlbumActivity$Anonymous3,anonymous,1,1,0,1,1,1,0,2,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,0
C:\Users\91768\Desktop\ood ass 2\6 proj\Album-master\album\src\main\java\com\yanzhenjie\album\widget\SquareImageView.java,com.yanzhenjie.album.widget.SquareImageView,class,5,5,0,5,6,2,0,3,4,0.5,0,0,4,0,3,0,1,0,4,0,0,0,1,0,0,1,0,0,0,0,0,32,0,0,0,0,0,1,2,2,0,2,1,0,0,0,31,1,0
C:\Users\91768\Desktop\ood ass 2\6 proj\Album-master\sample\src\main\java\com\yanzhenjie\album\sample\app\AlbumActivity.java,com.yanzhenjie.album.sample.app.AlbumActivity$Anonymous2,anonymous,3,3,0,3,2,1,0,3,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6,-1,0
C:\Users\91768\Desktop\ood ass 2\6 proj\Album-master\sample\src\main\java\com\yanzhenjie\album\sample\app\AlbumActivity.java,com.yanzhenjie.album.sample.app.AlbumActivity$Anonymous1,anonymous,2,2,0,2,1,1,0,1,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-1,0
C:\Users\91768\Desktop\ood ass 2\6 proj\Album-master\album\src\main\java\com\yanzhenjie\album\api\choice\ImageChoice.java,com.yanzhenjie.album.api.choice.ImageChoice,class,4,5,1,4,3,1,0,0,0,0,1,1,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,12,2,0,0,0,0,0,0,1,0,1,0,0,0,0,15,17,0
C:\Users\91768\Desktop\ood ass 2\6 proj\Album-master\album\src\main\java\com\yanzhenjie\album\widget\photoview\PhotoViewAttacher.java,com.yanzhenjie.album.widget.photoview.PhotoViewAttacher$AnimatedZoomRunnable,innerclass,4,4,0,4,5,1,0,8,0,0.33333334,1,1,3,0,2,1,0,0,2,0,0,0,3,0,0,3,0,0,3,0,4,31,2,0,1,0,2,0,3,12,7,10,1,0,0,0,37,2,0
C:\Users\91768\Desktop\ood ass 2\6 proj\Album-master\album\src\main\java\com\yanzhenjie\album\widget\photoview\gestures\FroyoGestureDetector.java,com.yanzhenjie.album.widget.photoview.gestures.FroyoGestureDetector,class,5,6,1,5,4,3,0,3,0,0,1,1,3,0,3,0,0,0,3,0,0,0,1,0,0,0,1,0,1,0,0,33,3,0,0,1,0,0,1,2,0,2,1,1,0,0,21,1,0
C:\Users\91768\Desktop\ood ass 2\6 proj\Album-master\album\src\main\java\com\yanzhenjie\album\mvp\ActivitySource.java,com.yanzhenjie.album.mvp.ActivitySource$Anonymous2,anonymous,2,2,0,2,2,1,0,1,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,10,-1,0
C:\Users\91768\Desktop\ood ass 2\6 proj\Album-master\album\src\main\java\com\yanzhenjie\album\widget\photoview\PhotoViewAttacher.java,com.yanzhenjie.album.widget.photoview.PhotoViewAttacher$FlingRunnable,innerclass,6,6,0,6,12,1,0,16,0,0.33333334,1,1,4,0,4,0,0,0,4,0,0,0,2,0,0,2,0,0,1,0,6,53,2,0,4,0,0,0,4,19,4,13,1,0,0,0,34,2,0
C:\Users\91768\Desktop\ood ass 2\6 proj\Album-master\album\src\main\java\com\yanzhenjie\album\mvp\ActivitySource.java,com.yanzhenjie.album.mvp.ActivitySource$Anonymous1,anonymous,2,2,0,2,2,1,0,1,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,1,0,0,0,0,0,0,0,1,0,0,0,10,-1,0
C:\Users\91768\Desktop\ood ass 2\6 proj\Album-master\album\src\main\java\com\yanzhenjie\album\api\BasicChoiceAlbumWrapper.java,com.yanzhenjie.album.api.BasicChoiceAlbumWrapper,class,7,9,2,7,4,3,0,0,0,0.5,0,0,4,0,3,0,0,1,4,0,0,0,3,0,0,0,0,3,0,0,0,20,3,0,0,0,0,0,5,6,0,3,0,0,0,0,44,1025,0
C:\Users\91768\Desktop\ood ass 2\6 proj\Album-master\album\src\main\java\com\yanzhenjie\album\widget\photoview\gestures\FroyoGestureDetector.java,com.yanzhenjie.album.widget.photoview.gestures.FroyoGestureDetector$Anonymous1,anonymous,2,2,0,2,5,1,0,6,3,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,13,3,0,0,0,0,0,0,1,0,1,1,0,0,0,11,-1,0
C:\Users\91768\Desktop\ood ass 2\6 proj\Album-master\album\src\main\java\com\yanzhenjie\album\api\widget\Widget.java,com.yanzhenjie.album.api.widget.Widget$ButtonStyle$Anonymous2,anonymous,2,2,0,2,2,1,0,0,1,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,-1,0
C:\Users\91768\Desktop\ood ass 2\6 proj\Album-master\album\src\main\java\com\yanzhenjie\album\Album.java,com.yanzhenjie.album.Album,class,25,44,19,25,28,1,0,5,323,0.9965035,0.003076923,0.003076923,26,26,26,0,0,0,26,0,0,0,22,22,21,1,0,0,21,0,1,109,25,0,2,0,0,16,7,23,0,22,1,0,0,0,71,17,0
C:\Users\91768\Desktop\ood ass 2\6 proj\Album-master\album\src\main\java\com\yanzhenjie\album\api\AlbumMultipleWrapper.java,com.yanzhenjie.album.api.AlbumMultipleWrapper,class,8,11,3,8,5,4,0,3,6,0.6,0.2,0.3,5,0,5,0,0,0,5,0,1,0,2,0,0,2,0,0,0,0,0,39,3,0,0,0,0,0,1,10,0,3,0,0,0,0,40,1,0
C:\Users\91768\Desktop\ood ass 2\6 proj\Album-master\album\src\main\java\com\yanzhenjie\album\api\VideoMultipleWrapper.java,com.yanzhenjie.album.api.VideoMultipleWrapper,class,8,11,3,8,5,4,0,3,6,0.6,0.2,0.3,5,0,5,0,0,0,5,0,1,0,2,0,0,2,0,0,0,0,0,39,3,0,0,0,0,0,1,10,0,3,0,0,0,0,40,17,0
C:\Users\91768\Desktop\ood ass 2\6 proj\Album-master\album\src\main\java\com\yanzhenjie\album\AlbumFolder.java,com.yanzhenjie.album.AlbumFolder$Anonymous1,anonymous,2,2,0,2,2,1,0,0,1,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,-1,0
C:\Users\91768\Desktop\ood ass 2\6 proj\Album-master\album\src\main\java\com\yanzhenjie\album\app\album\data\ThumbnailBuilder.java,com.yanzhenjie.album.app.album.data.ThumbnailBuilder,class,11,13,2,11,33,1,0,34,17,0.7619047,0.16666667,0.16666667,7,3,4,3,0,0,4,0,0,0,3,2,0,3,0,0,2,0,8,138,19,1,2,5,0,3,12,35,3,26,5,0,0,0,99,1,0
C:\Users\91768\Desktop\ood ass 2\6 proj\Album-master\album\src\main\java\com\yanzhenjie\album\api\BasicChoiceWrapper.java,com.yanzhenjie.album.api.BasicChoiceWrapper,class,8,12,4,8,6,2,0,0,15,0.8333333,0,0,6,0,5,0,0,1,6,0,0,0,5,0,0,0,0,5,0,0,0,30,5,0,0,0,0,0,3,8,0,5,0,0,0,0,42,1025,0
C:\Users\91768\Desktop\ood ass 2\6 proj\Album-master\album\src\main\java\com\yanzhenjie\album\Filter.java,com.yanzhenjie.album.Filter,interface,1,10,9,1,1,1,0,0,0,0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0
C:\Users\91768\Desktop\ood ass 2\6 proj\Album-master\album\src\main\java\com\yanzhenjie\album\api\camera\AlbumCamera.java,com.yanzhenjie.album.api.camera.AlbumCamera,class,4,5,1,4,3,1,0,0,0,0,1,1,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,12,2,0,0,0,0,0,0,1,0,1,0,0,0,0,15,1,0
C:\Users\91768\Desktop\ood ass 2\6 proj\Album-master\album\src\main\java\com\yanzhenjie\album\app\album\AlbumAdapter.java,com.yanzhenjie.album.app.album.AlbumAdapter$ButtonViewHolder,innerclass,4,4,0,4,4,2,0,2,0,0,1,1,2,0,1,0,0,1,2,0,0,0,1,0,0,1,0,0,1,0,0,13,0,0,2,0,0,0,1,1,0,1,1,0,0,0,12,10,0
C:\Users\91768\Desktop\ood ass 2\6 proj\Album-master\album\src\main\java\com\yanzhenjie\album\app\album\AlbumAdapter.java,com.yanzhenjie.album.app.album.AlbumAdapter,class,16,18,2,16,24,7,0,11,4,0.6969696,0.44444445,1,9,0,9,0,0,0,9,0,0,0,11,3,0,11,0,0,7,0,0,211,6,0,4,0,0,2,9,20,3,18,1,0,4,0,93,1,0
C:\Users\91768\Desktop\ood ass 2\6 proj\Album-master\album\src\main\java\com\yanzhenjie\album\widget\divider\ColorDrawer.java,com.yanzhenjie.album.widget.divider.ColorDrawer,class,4,7,3,4,3,2,0,6,1,0,0,0,2,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,13,2,0,1,0,0,0,2,4,0,4,1,0,0,0,21,0,0
C:\Users\91768\Desktop\ood ass 2\6 proj\Album-master\album\src\main\java\com\yanzhenjie\album\widget\photoview\gestures\EclairGestureDetector.java,com.yanzhenjie.album.widget.photoview.gestures.EclairGestureDetector,class,5,7,2,5,14,2,1,7,0,0.5833333,0.5,0.5,4,0,2,0,0,2,4,0,0,0,3,1,0,3,0,0,1,0,1,53,6,0,3,3,0,0,8,13,0,7,2,0,0,0,40,1,0
C:\Users\91768\Desktop\ood ass 2\6 proj\Album-master\album\src\main\java\com\yanzhenjie\album\widget\ColorProgressBar.java,com.yanzhenjie.album.widget.ColorProgressBar,class,5,7,2,5,4,2,0,4,6,0,0,0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,2,0,1,0,0,0,0,25,1,0
C:\Users\91768\Desktop\ood ass 2\6 proj\Album-master\album\src\main\java\com\yanzhenjie\album\api\choice\VideoChoice.java,com.yanzhenjie.album.api.choice.VideoChoice,class,4,5,1,4,3,1,0,0,0,0,1,1,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,12,2,0,0,0,0,0,0,1,0,1,0,0,0,0,15,17,0
C:\Users\91768\Desktop\ood ass 2\6 proj\Album-master\album\src\main\java\com\yanzhenjie\album\api\GalleryAlbumWrapper.java,com.yanzhenjie.album.api.GalleryAlbumWrapper,class,6,8,2,6,2,3,0,3,1,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,5,0,1,0,0,0,0,19,1,0
C:\Users\91768\Desktop\ood ass 2\6 proj\Album-master\album\src\main\java\com\yanzhenjie\album\app\Contract.java,com.yanzhenjie.album.app.Contract$NullView,innerclass,4,4,0,4,5,2,0,0,10,0,0,0,5,0,5,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1033,0
C:\Users\91768\Desktop\ood ass 2\6 proj\Album-master\album\src\main\java\com\yanzhenjie\album\util\SystemBar.java,com.yanzhenjie.album.util.SystemBar,class,6,11,5,6,25,1,0,26,78,0,0,0,13,13,10,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,11,103,10,0,0,2,0,5,1,15,0,13,2,0,0,0,58,1,0
C:\Users\91768\Desktop\ood ass 2\6 proj\Album-master\album\src\main\java\com\yanzhenjie\album\app\camera\CameraActivity.java,com.yanzhenjie.album.app.camera.CameraActivity$Anonymous1,anonymous,2,2,0,2,1,1,0,1,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-1,0
C:\Users\91768\Desktop\ood ass 2\6 proj\Album-master\album\src\main\java\com\yanzhenjie\album\widget\photoview\PhotoViewAttacher.java,com.yanzhenjie.album.widget.photoview.PhotoViewAttacher$OnMatrixChangedListener,interface,1,1,0,1,1,1,0,0,0,0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1,0
C:\Users\91768\Desktop\ood ass 2\6 proj\Album-master\album\src\main\java\com\yanzhenjie\album\widget\LoadingDialog.java,com.yanzhenjie.album.widget.LoadingDialog,class,7,8,1,7,5,2,0,10,0,0.375,0.6666667,1,4,0,4,0,0,0,4,0,0,0,2,0,0,2,0,0,0,0,0,27,0,0,1,0,0,0,0,3,0,3,1,0,0,0,41,1,0
C:\Users\91768\Desktop\ood ass 2\6 proj\Album-master\album\src\main\java\com\yanzhenjie\album\app\album\NullActivity.java,com.yanzhenjie.album.app.album.NullActivity,class,11,12,1,11,9,3,0,23,0,0.4642857,0.33333334,0.5,4,1,3,0,1,0,4,0,0,0,7,1,0,7,0,0,1,0,2,68,1,0,1,0,0,2,1,11,0,10,1,1,0,0,60,1,0
C:\Users\91768\Desktop\ood ass 2\6 proj\Album-master\album\src\main\java\com\yanzhenjie\album\mvp\BaseActivity.java,com.yanzhenjie.album.mvp.BaseActivity,class,11,18,7,11,15,2,6,15,28,1,0,0,8,2,2,2,4,0,6,0,1,0,3,3,3,0,0,0,3,0,4,52,3,2,2,0,0,9,2,7,0,6,2,0,0,0,58,1,0
C:\Users\91768\Desktop\ood ass 2\6 proj\Album-master\sample\src\main\java\com\yanzhenjie\album\sample\app\AlbumFilterActivity.java,com.yanzhenjie.album.sample.app.AlbumFilterActivity$Anonymous7,anonymous,2,2,0,2,1,1,0,1,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,-1,0
C:\Users\91768\Desktop\ood ass 2\6 proj\Album-master\sample\src\main\java\com\yanzhenjie\album\sample\app\AlbumFilterActivity.java,com.yanzhenjie.album.sample.app.AlbumFilterActivity$Anonymous6,anonymous,2,2,0,2,1,1,0,1,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,-1,0
C:\Users\91768\Desktop\ood ass 2\6 proj\Album-master\sample\src\main\java\com\yanzhenjie\album\sample\app\AlbumFilterActivity.java,com.yanzhenjie.album.sample.app.AlbumFilterActivity$Anonymous5,anonymous,3,3,0,3,2,1,0,3,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6,-1,0
C:\Users\91768\Desktop\ood ass 2\6 proj\Album-master\album\src\main\java\com\yanzhenjie\album\mvp\ViewSource.java,com.yanzhenjie.album.mvp.ViewSource,class,13,15,2,13,27,2,0,19,64,0.75,0.23333333,0.23333333,16,0,0,0,0,16,16,0,4,0,3,0,0,3,0,0,0,0,0,88,4,0,10,0,0,0,1,7,0,6,2,2,0,0,49,0,0
C:\Users\91768\Desktop\ood ass 2\6 proj\Album-master\album\src\main\java\com\yanzhenjie\album\app\Contract.java,com.yanzhenjie.album.app.Contract$AlbumView,innerclass,6,6,0,6,9,2,0,0,36,0,0,0,9,0,9,0,0,0,9,8,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1033,0
C:\Users\91768\Desktop\ood ass 2\6 proj\Album-master\sample\src\main\java\com\yanzhenjie\album\sample\app\Adapter.java,com.yanzhenjie.album.sample.app.Adapter$VideoViewHolder,innerclass,11,11,0,11,4,2,0,10,0,0.33333334,0.6666667,1,3,0,1,0,0,2,3,0,0,0,3,0,0,3,0,0,1,0,2,21,0,0,1,0,0,0,0,3,0,3,1,0,0,0,22,10,0
C:\Users\91768\Desktop\ood ass 2\6 proj\Album-master\album\src\main\java\com\yanzhenjie\album\app\album\data\MediaReader.java,com.yanzhenjie.album.app.album.data.MediaReader,class,8,11,3,8,30,1,0,31,0,0.50000006,1,1,6,0,4,2,0,0,4,0,0,0,7,2,0,7,0,0,2,0,6,155,3,5,9,0,0,0,15,44,0,42,4,0,0,0,70,1,0
C:\Users\91768\Desktop\ood ass 2\6 proj\Album-master\album\src\main\java\com\yanzhenjie\album\app\album\FolderDialog.java,com.yanzhenjie.album.app.album.FolderDialog$Anonymous1,anonymous,3,3,0,3,3,1,0,5,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,2,0,0,0,0,1,0,0,2,0,0,0,13,-1,0
C:\Users\91768\Desktop\ood ass 2\6 proj\Album-master\album\src\main\java\com\yanzhenjie\album\app\album\GalleryActivity.java,com.yanzhenjie.album.app.album.GalleryActivity$Callback,interface,1,1,0,1,2,1,0,0,1,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0
C:\Users\91768\Desktop\ood ass 2\6 proj\Album-master\album\src\main\java\com\yanzhenjie\album\widget\photoview\scrollerproxy\ScrollerProxy.java,com.yanzhenjie.album.widget.photoview.scrollerproxy.ScrollerProxy,class,5,9,4,5,9,1,2,0,21,0,0,0,7,1,7,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,19,3,0,0,0,0,0,0,0,0,0,1,0,0,0,20,1025,0
C:\Users\91768\Desktop\ood ass 2\6 proj\Album-master\album\src\main\java\com\yanzhenjie\album\api\BasicAlbumWrapper.java,com.yanzhenjie.album.api.BasicAlbumWrapper,class,8,10,2,8,5,1,0,1,8,0.8,0.1,0.1,5,0,4,0,0,1,5,1,3,0,5,0,0,0,0,5,1,0,1,24,3,0,0,0,0,0,0,5,0,5,0,0,0,0,27,1025,0
